order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,order_status,stock_level
O00386,P005,S008,W01,2024-12-30,2025-01-04,476,Delivered,701
O00387,P022,S043,W06,2024-02-28,2024-03-04,201,Delivered,344
O00388,P104,S009,W02,2024-09-21,2024-10-01,322,Delayed,850
O00389,P007,S017,W03,2024-03-19,2024-03-23,108,Delivered,12
O00390,P197,S008,W03,2024-01-20,2024-01-29,166,Delayed,711
O00391,P091,S042,W06,2024-05-10,2024-05-14,361,Delivered,610
O00392,P049,S016,W03,2024-03-06,2024-03-15,216,Delivered,128
O00393,P023,S041,W04,2024-03-10,2024-03-18,90,Delivered,375
O00394,P075,S036,W02,2024-04-09,2024-04-15,273,Cancelled,44
O00395,P110,S035,W02,2024-05-10,2024-05-12,135,Delayed,1000
O00396,P197,S044,W03,2024-06-18,2024-06-25,181,Delayed,455
O00397,P160,S027,W01,2024-12-08,2024-12-10,187,Cancelled,427
O00398,P027,S001,W01,2024-07-06,2024-07-14,35,Delayed,343
O00399,P186,S021,W06,2024-07-19,2024-07-21,99,Delivered,516
O00400,P080,S015,W01,2024-10-26,2024-11-01,83,Delivered,725
O00401,P029,S047,W05,2024-10-13,2024-10-23,172,Delivered,330
O00402,P053,S013,W05,2024-07-05,2024-07-13,74,Delivered,491
O00403,P014,S013,W06,2024-09-24,2024-10-03,428,Delivered,846
O00404,P100,S047,W04,2024-08-01,2024-08-08,177,Delayed,546
O00405,P039,S013,W04,2024-01-27,2024-02-06,496,Delivered,79
O00406,P009,S025,W06,2024-01-15,2024-01-19,372,Delivered,161
O00407,P047,S028,W04,2024-09-08,2024-09-15,499,Cancelled,457
O00408,P184,S009,W06,2024-07-24,2024-07-29,93,Delivered,728
O00409,P146,S012,W05,2024-04-21,2024-05-01,337,Delivered,665
O00410,P032,S018,W04,2024-04-15,2024-04-20,306,Delivered,759
O00411,P023,S011,W06,2024-04-22,2024-04-28,198,Delayed,691
O00412,P009,S001,W05,2024-10-18,2024-10-24,450,Delivered,121
O00413,P023,S015,W06,2024-12-24,2025-01-03,277,Delivered,26
O00414,P185,S023,W04,2024-07-27,2024-08-01,238,Delayed,14
O00415,P095,S016,W06,2024-02-10,2024-02-16,110,Delivered,142
O00416,P099,S005,W03,2024-02-22,2024-02-28,215,Delivered,510
O00417,P166,S009,W04,2024-03-08,2024-03-17,137,Delivered,2
O00418,P159,S033,W06,2024-01-20,2024-01-28,293,Delivered,434
O00419,P029,S050,W03,2024-07-30,2024-08-09,331,Delivered,964
O00420,P141,S004,W04,2024-01-05,2024-01-09,483,Cancelled,793
O00421,P111,S008,W04,2024-09-06,2024-09-14,359,Delayed,603
O00422,P154,S036,W03,2024-07-03,2024-07-06,148,Delayed,931
O00423,P028,S040,W03,2024-12-25,2025-01-02,388,Delivered,365
O00424,P094,S027,W05,2024-01-17,2024-01-20,144,Delivered,889
O00425,P027,S044,W02,2024-05-12,2024-05-13,106,Delivered,835
O00426,P196,S036,W05,2024-09-18,2024-09-26,241,Delivered,388
O00427,P017,S046,W05,2024-05-20,2024-05-27,434,Delivered,611
O00428,P014,S037,W01,2024-06-21,2024-06-22,462,Delivered,770
O00429,P057,S031,W06,2024-07-29,2024-08-06,471,Delivered,922
O00430,P096,S011,W05,2024-05-12,2024-05-16,397,Cancelled,254
O00431,P200,S012,W01,2024-08-12,2024-08-21,368,Delivered,718
O00432,P019,S019,W01,2024-11-27,2024-11-29,93,Delivered,106
O00433,P148,S023,W05,2024-09-20,2024-09-26,291,Delayed,947
O00434,P161,S015,W04,2024-07-18,2024-07-28,343,Delivered,25
O00435,P124,S018,W05,2024-12-15,2024-12-19,304,Delivered,568
O00436,P002,S045,W01,2024-01-23,2024-01-26,176,Delayed,827
O00437,P173,S006,W05,2024-03-04,2024-03-06,481,Delivered,488
O00438,P063,S038,W04,2024-02-21,2024-03-02,242,Delivered,623
O00439,P185,S049,W06,2024-12-13,2024-12-23,44,Delivered,972
O00440,P094,S025,W01,2024-07-29,2024-08-02,56,Delivered,771
O00441,P117,S007,W04,2024-02-20,2024-02-27,424,Delayed,339
O00442,P079,S016,W03,2024-10-29,2024-11-04,164,Delivered,871
O00443,P176,S037,W03,2024-09-14,2024-09-18,96,Delivered,19
O00444,P129,S009,W06,2024-08-02,2024-08-04,370,Delayed,772
O00445,P117,S017,W03,2024-10-12,2024-10-20,472,Delivered,737
O00446,P115,S039,W05,2024-02-28,2024-02-29,432,Delivered,430
O00447,P105,S047,W05,2024-05-10,2024-05-11,371,Delivered,532
O00448,P117,S030,W03,2024-11-20,2024-11-24,285,Cancelled,72
O00449,P148,S016,W05,2024-02-26,2024-03-03,105,Delivered,667
O00450,P069,S038,W05,2024-06-11,2024-06-13,275,Delivered,913
O00451,P155,S049,W03,2024-10-03,2024-10-06,317,Delayed,885
O00452,P176,S023,W02,2024-01-01,2024-01-02,160,Delivered,978
O00453,P017,S012,W03,2024-04-13,2024-04-22,32,Delivered,641
O00454,P131,S038,W05,2024-09-04,2024-09-07,220,Delayed,377
O00455,P031,S019,W01,2024-12-11,2024-12-14,198,Delivered,864
O00456,P173,S024,W04,2024-09-03,2024-09-05,335,Delivered,677
O00457,P085,S018,W01,2024-01-18,2024-01-24,494,Delayed,751
O00458,P086,S002,W06,2024-01-26,2024-01-31,455,Delivered,322
O00459,P116,S008,W05,2024-09-09,2024-09-10,30,Delivered,239
O00460,P167,S010,W06,2024-04-24,2024-05-01,479,Delivered,69
O00461,P132,S029,W01,2024-01-10,2024-01-20,452,Delivered,582
O00462,P102,S016,W04,2024-06-26,2024-07-05,464,Delivered,708
O00463,P046,S025,W03,2024-06-06,2024-06-15,441,Delivered,988
O00464,P060,S018,W05,2024-09-18,2024-09-26,62,Delivered,888
O00465,P194,S006,W03,2024-01-04,2024-01-10,295,Delayed,501
O00466,P041,S007,W02,2024-07-25,2024-07-30,430,Delivered,882
O00467,P158,S025,W05,2024-06-25,2024-06-26,162,Delivered,907
O00468,P173,S023,W01,2024-05-30,2024-06-06,170,Delivered,303
O00469,P100,S004,W02,2024-02-10,2024-02-20,245,Delayed,134
O00470,P112,S023,W01,2024-03-18,2024-03-23,477,Delivered,444
O00471,P163,S014,W04,2024-04-13,2024-04-16,325,Delivered,898
O00472,P141,S026,W05,2024-10-12,2024-10-13,455,Delayed,655
O00473,P046,S002,W04,2024-07-10,2024-07-19,134,Delivered,653
O00474,P121,S017,W01,2024-01-14,2024-01-16,296,Delivered,858
O00475,P046,S039,W01,2024-09-15,2024-09-18,282,Delivered,849
O00476,P142,S037,W06,2024-08-07,2024-08-08,189,Delivered,131
O00477,P171,S045,W03,2024-05-12,2024-05-14,374,Cancelled,911
O00478,P065,S008,W03,2024-11-20,2024-11-22,31,Delivered,728
O00479,P191,S003,W04,2024-03-09,2024-03-17,437,Delayed,408
O00480,P189,S013,W03,2024-01-27,2024-02-02,457,Delivered,453
O00481,P049,S029,W02,2024-05-12,2024-05-17,288,Cancelled,985
O00482,P176,S029,W04,2024-03-18,2024-03-24,130,Delivered,226
O00483,P199,S008,W03,2024-10-15,2024-10-19,99,Delivered,962
O00484,P007,S048,W05,2024-08-14,2024-08-19,34,Delivered,194
O00485,P018,S033,W06,2024-05-27,2024-05-29,144,Delayed,856
O00486,P006,S038,W02,2024-09-12,2024-09-14,459,Delivered,464
O00487,P021,S032,W05,2024-04-30,2024-05-01,227,Cancelled,545
O00488,P180,S043,W03,2024-07-16,2024-07-24,292,Delivered,184
O00489,P136,S015,W02,2024-01-26,2024-01-31,145,Delivered,116
O00490,P180,S012,W01,2024-12-22,2024-12-23,399,Delivered,321
O00491,P181,S045,W04,2024-09-02,2024-09-09,59,Delayed,225
O00492,P122,S039,W03,2024-01-22,2024-01-27,362,Delivered,569
O00493,P160,S026,W01,2024-11-24,2024-11-26,106,Delivered,919
O00494,P156,S036,W06,2024-12-20,2024-12-29,356,Cancelled,569
O00495,P036,S035,W02,2024-07-14,2024-07-21,374,Delivered,530
O00496,P178,S001,W05,2024-11-28,2024-12-07,368,Delayed,384
O00497,P061,S025,W01,2024-09-17,2024-09-22,357,Delivered,112
O00498,P160,S006,W06,2024-08-03,2024-08-13,163,Delivered,276
O00499,P144,S022,W06,2024-02-06,2024-02-14,47,Delayed,137
O00500,P109,S022,W03,2024-08-18,2024-08-20,473,Delivered,896
O00501,P146,S019,W02,2024-03-05,2024-03-13,260,Delivered,829
O00502,P010,S014,W04,2024-11-15,2024-11-19,196,Cancelled,691
O00503,P157,S041,W02,2024-11-28,2024-12-01,196,Delivered,613
O00504,P158,S003,W05,2024-03-15,2024-03-16,447,Delayed,678
O00505,P117,S001,W06,2024-02-18,2024-02-26,203,Delivered,431
O00506,P058,S031,W03,2024-03-25,2024-03-26,409,Delivered,311
O00507,P041,S039,W04,2024-09-06,2024-09-07,122,Delivered,623
O00508,P007,S049,W04,2024-05-31,2024-06-06,500,Delivered,433
O00509,P196,S039,W02,2024-08-14,2024-08-19,477,Delivered,658
O00510,P198,S032,W02,2024-03-06,2024-03-11,185,Delivered,260
O00511,P150,S012,W02,2024-06-10,2024-06-13,466,Delivered,635
O00512,P143,S011,W01,2024-04-21,2024-04-29,453,Delivered,641
O00513,P167,S004,W06,2024-02-19,2024-02-26,209,Delivered,658
O00514,P145,S006,W06,2024-01-06,2024-01-12,448,Delivered,448
O00515,P020,S042,W02,2024-07-16,2024-07-25,245,Delivered,582
O00516,P025,S049,W01,2024-10-27,2024-11-01,118,Delayed,838
O00517,P196,S047,W06,2024-09-07,2024-09-17,386,Delivered,404
O00518,P098,S020,W04,2024-09-23,2024-09-28,46,Delivered,441
O00519,P132,S037,W06,2024-03-24,2024-03-25,402,Delivered,338
O00520,P114,S011,W05,2024-03-11,2024-03-20,74,Delivered,722
O00521,P099,S011,W03,2024-04-24,2024-04-28,190,Delayed,925
O00522,P012,S031,W05,2024-03-24,2024-04-02,156,Delivered,468
O00523,P040,S015,W03,2024-05-14,2024-05-24,394,Delivered,793
O00524,P185,S037,W06,2024-04-11,2024-04-19,488,Delivered,191
O00525,P118,S028,W06,2024-12-02,2024-12-06,214,Delivered,847
O00526,P094,S030,W04,2024-07-05,2024-07-08,210,Delayed,947
O00527,P018,S012,W05,2024-05-13,2024-05-20,354,Delayed,629
O00528,P112,S013,W04,2024-03-21,2024-03-22,351,Delivered,582
O00529,P096,S020,W02,2024-12-29,2024-12-30,218,Delayed,581
O00530,P014,S038,W06,2024-09-08,2024-09-14,98,Delivered,165
O00531,P154,S005,W03,2024-09-24,2024-10-03,161,Delivered,757
O00532,P114,S042,W01,2024-08-13,2024-08-17,176,Delivered,789
O00533,P001,S029,W01,2024-03-05,2024-03-10,430,Delivered,677
O00534,P040,S019,W04,2024-07-31,2024-08-03,270,Delayed,496
O00535,P059,S048,W04,2024-09-03,2024-09-05,267,Delivered,14
O00536,P114,S044,W04,2024-11-18,2024-11-27,153,Delivered,584
O00537,P045,S021,W04,2024-08-23,2024-08-28,66,Delivered,815
O00538,P018,S041,W06,2024-08-17,2024-08-19,385,Delivered,153
O00539,P086,S004,W04,2024-08-26,2024-08-31,357,Delivered,432
O00540,P071,S032,W06,2024-11-15,2024-11-21,261,Delayed,201
O00541,P041,S020,W06,2024-08-18,2024-08-24,212,Delivered,865
O00542,P093,S019,W01,2024-02-26,2024-03-01,468,Delivered,95
O00543,P192,S038,W04,2024-03-12,2024-03-19,145,Delivered,941
O00544,P176,S032,W01,2024-11-27,2024-12-03,342,Delivered,654
O00545,P129,S033,W04,2024-06-21,2024-06-30,38,Delayed,705
O00546,P046,S011,W02,2024-10-26,2024-11-02,69,Cancelled,874
O00547,P059,S034,W06,2024-03-24,2024-03-29,383,Delivered,492
O00548,P113,S017,W01,2024-10-28,2024-11-03,169,Delayed,379
O00549,P100,S033,W02,2024-04-14,2024-04-15,236,Delivered,405
O00550,P187,S003,W03,2024-12-15,2024-12-21,143,Delivered,997
O00551,P018,S002,W06,2024-09-18,2024-09-19,264,Delivered,410
O00552,P155,S035,W04,2024-05-08,2024-05-13,379,Delivered,817
O00553,P036,S044,W03,2024-04-13,2024-04-14,218,Delivered,595
O00554,P173,S031,W05,2024-06-17,2024-06-21,364,Delivered,943
O00555,P034,S044,W04,2024-04-11,2024-04-19,68,Delayed,465
O00556,P017,S043,W04,2024-10-20,2024-10-29,418,Delivered,425
O00557,P194,S001,W02,2024-08-13,2024-08-15,233,Delivered,284
O00558,P085,S006,W01,2024-01-01,2024-01-07,71,Delivered,248
O00559,P194,S038,W02,2024-10-21,2024-10-22,405,Delivered,880
O00560,P179,S025,W05,2024-06-24,2024-06-28,120,Delivered,858
O00561,P059,S011,W04,2024-04-29,2024-05-04,471,Cancelled,745
O00562,P066,S020,W04,2024-12-28,2025-01-03,398,Cancelled,95
O00563,P029,S004,W01,2024-05-08,2024-05-15,194,Delivered,951
O00564,P106,S028,W06,2024-07-04,2024-07-13,460,Delivered,517
O00565,P193,S047,W03,2024-07-03,2024-07-09,266,Delivered,122
O00566,P092,S028,W03,2024-02-10,2024-02-14,199,Delivered,133
O00567,P025,S023,W06,2024-09-27,2024-10-02,498,Delayed,353
O00568,P037,S003,W04,2024-08-12,2024-08-20,405,Delayed,601
O00569,P162,S035,W03,2024-05-13,2024-05-21,429,Delivered,47
O00570,P152,S047,W05,2024-01-12,2024-01-19,442,Delivered,562
O00571,P169,S035,W04,2024-08-11,2024-08-21,304,Delivered,149
O00572,P156,S011,W01,2024-03-20,2024-03-28,365,Delivered,255
O00573,P199,S018,W04,2024-02-18,2024-02-28,135,Delayed,150
O00574,P055,S030,W06,2024-02-08,2024-02-13,310,Delivered,191
O00575,P087,S010,W06,2024-04-03,2024-04-09,498,Delayed,260
O00576,P108,S044,W06,2024-05-18,2024-05-21,67,Delivered,23
O00577,P024,S031,W03,2024-01-21,2024-01-25,310,Delivered,84
O00578,P042,S028,W06,2024-07-04,2024-07-05,15,Delivered,761
O00579,P162,S030,W06,2024-09-03,2024-09-06,140,Delivered,913
O00580,P105,S042,W03,2024-04-04,2024-04-06,94,Delivered,484
O00581,P011,S050,W06,2024-05-06,2024-05-11,203,Delivered,616
O00582,P035,S047,W05,2024-04-26,2024-05-06,263,Delayed,932
O00583,P200,S010,W01,2024-11-07,2024-11-11,325,Delivered,252
O00584,P178,S012,W06,2024-02-21,2024-02-27,476,Delivered,767
O00585,P149,S031,W06,2024-08-06,2024-08-08,442,Cancelled,287
O00586,P049,S027,W01,2024-09-13,2024-09-22,259,Cancelled,775
O00587,P060,S028,W06,2024-05-22,2024-05-26,320,Delivered,150
O00588,P135,S040,W01,2024-04-09,2024-04-10,217,Delivered,698
O00589,P029,S028,W06,2024-08-22,2024-08-23,308,Delivered,172
O00590,P091,S024,W03,2024-07-02,2024-07-04,182,Delivered,696
O00591,P152,S049,W05,2024-02-27,2024-03-08,406,Delivered,53
O00592,P117,S007,W04,2024-07-28,2024-07-29,376,Delayed,697
O00593,P094,S039,W06,2024-04-23,2024-04-25,71,Delivered,340
O00594,P008,S045,W04,2024-04-16,2024-04-21,458,Delivered,93
O00595,P188,S050,W06,2024-08-14,2024-08-22,449,Delivered,878
O00596,P076,S020,W03,2024-10-17,2024-10-25,215,Delivered,95
O00597,P190,S028,W01,2024-08-03,2024-08-11,260,Delivered,231
O00598,P080,S004,W03,2024-03-07,2024-03-13,323,Delayed,964
O00599,P125,S046,W01,2024-05-21,2024-05-27,423,Delivered,870
O00600,P106,S046,W03,2024-04-27,2024-04-28,148,Cancelled,734
O00601,P145,S033,W02,2024-01-21,2024-01-27,59,Delivered,52
O00602,P136,S044,W06,2024-08-28,2024-08-30,372,Cancelled,805
O00603,P188,S039,W06,2024-01-18,2024-01-24,17,Delivered,483
O00604,P080,S025,W03,2024-06-16,2024-06-21,89,Delayed,131
O00605,P167,S034,W06,2024-10-24,2024-10-29,492,Delivered,193
O00606,P026,S008,W04,2024-08-07,2024-08-14,78,Delivered,308
O00607,P108,S013,W03,2024-05-15,2024-05-21,301,Delivered,194
O00608,P120,S010,W01,2024-11-16,2024-11-24,20,Delivered,901
O00609,P161,S002,W01,2024-10-13,2024-10-14,437,Delayed,872
O00610,P063,S034,W05,2024-01-29,2024-02-07,469,Delayed,968
O00611,P022,S031,W03,2024-03-26,2024-04-04,356,Delivered,484
O00612,P164,S019,W05,2024-09-07,2024-09-12,88,Cancelled,243
O00613,P047,S041,W01,2024-09-21,2024-10-01,211,Delivered,143
O00614,P052,S001,W05,2024-07-22,2024-07-30,138,Delivered,970
O00615,P197,S031,W01,2024-03-11,2024-03-18,239,Delivered,704
O00616,P020,S015,W04,2024-10-01,2024-10-08,83,Delayed,156
O00617,P120,S009,W01,2024-01-14,2024-01-16,379,Delivered,437
O00618,P168,S043,W01,2024-06-10,2024-06-16,369,Delivered,339
O00619,P101,S041,W04,2024-10-22,2024-11-01,93,Delayed,932
O00620,P198,S036,W02,2024-12-16,2024-12-25,97,Cancelled,954
O00621,P013,S050,W06,2024-07-20,2024-07-21,165,Delivered,193
O00622,P135,S011,W03,2024-07-02,2024-07-04,497,Delivered,833
O00623,P143,S026,W06,2024-05-19,2024-05-25,380,Delivered,474
O00624,P114,S035,W04,2024-02-20,2024-02-29,386,Delivered,489
O00625,P060,S032,W02,2024-02-09,2024-02-19,166,Cancelled,894
O00626,P077,S037,W02,2024-02-16,2024-02-23,57,Cancelled,367
O00627,P113,S025,W02,2024-06-09,2024-06-16,89,Delayed,669
O00628,P049,S016,W06,2024-05-16,2024-05-23,218,Delivered,744
O00629,P161,S047,W01,2024-12-17,2024-12-23,78,Delivered,419
O00630,P164,S019,W04,2024-09-24,2024-10-01,197,Delivered,574
O00631,P056,S049,W04,2024-12-18,2024-12-23,98,Delayed,240
O00632,P147,S025,W02,2024-05-13,2024-05-23,154,Delivered,774
O00633,P099,S032,W04,2024-12-27,2025-01-04,425,Delayed,309
O00634,P165,S032,W06,2024-11-06,2024-11-07,456,Delivered,438
O00635,P047,S012,W05,2024-03-30,2024-04-07,264,Cancelled,635
O00636,P016,S037,W02,2024-10-20,2024-10-21,476,Delayed,923
O00637,P093,S029,W04,2024-05-09,2024-05-17,86,Delivered,121
O00638,P073,S031,W06,2024-07-15,2024-07-25,44,Delivered,695
O00639,P085,S015,W06,2024-01-10,2024-01-18,406,Delivered,654
O00640,P022,S044,W01,2024-08-05,2024-08-13,217,Delayed,409
O00641,P079,S046,W01,2024-03-28,2024-04-03,325,Delayed,212
O00642,P108,S010,W05,2024-09-04,2024-09-13,416,Cancelled,35
O00643,P032,S003,W02,2024-11-13,2024-11-22,87,Cancelled,511
O00644,P005,S027,W02,2024-09-22,2024-09-28,30,Cancelled,612
O00645,P180,S029,W02,2024-06-22,2024-06-27,280,Delivered,263
O00646,P190,S033,W06,2024-07-16,2024-07-22,220,Delayed,522
O00647,P060,S011,W03,2024-07-10,2024-07-14,469,Delivered,857
O00648,P045,S028,W01,2024-12-16,2024-12-21,107,Delivered,853
O00649,P173,S048,W06,2024-01-14,2024-01-20,244,Delayed,445
O00650,P046,S035,W02,2024-08-04,2024-08-12,397,Delivered,505
O00651,P167,S003,W01,2024-08-31,2024-09-06,477,Delivered,587
O00652,P076,S030,W06,2024-05-14,2024-05-17,384,Delivered,737
O00653,P104,S003,W06,2024-04-04,2024-04-08,171,Delivered,813
O00654,P138,S015,W01,2024-09-22,2024-09-23,87,Delivered,980
O00655,P067,S010,W02,2024-12-11,2024-12-13,229,Delivered,282
O00656,P100,S022,W04,2024-01-28,2024-02-02,373,Delayed,52
O00657,P060,S044,W01,2024-02-08,2024-02-17,58,Delivered,407
O00658,P088,S012,W05,2024-02-08,2024-02-12,68,Delivered,574
O00659,P130,S012,W01,2024-02-01,2024-02-10,237,Delivered,702
O00660,P024,S016,W06,2024-03-03,2024-03-10,450,Delayed,75
O00661,P177,S015,W06,2024-06-12,2024-06-17,349,Delayed,512
O00662,P043,S033,W02,2024-10-24,2024-11-02,436,Delivered,13
O00663,P140,S020,W03,2024-09-29,2024-10-07,23,Cancelled,35
O00664,P018,S040,W04,2024-03-11,2024-03-18,186,Delivered,301
O00665,P194,S030,W04,2024-09-13,2024-09-22,152,Delivered,88
O00666,P099,S043,W04,2024-04-11,2024-04-12,314,Delivered,283
O00667,P195,S010,W06,2024-08-11,2024-08-14,289,Delivered,154
O00668,P181,S035,W06,2024-06-02,2024-06-05,182,Delivered,35
O00669,P026,S021,W01,2024-02-25,2024-02-28,174,Delivered,703
O00670,P130,S020,W04,2024-12-22,2025-01-01,278,Delivered,948
O00671,P162,S001,W02,2024-05-25,2024-06-04,353,Delivered,783
O00672,P006,S049,W01,2024-01-14,2024-01-22,209,Delayed,24
O00673,P196,S032,W06,2024-07-08,2024-07-11,456,Delivered,743
O00674,P096,S022,W05,2024-09-20,2024-09-25,370,Delivered,616
O00675,P047,S002,W03,2024-05-12,2024-05-17,397,Delivered,966
O00676,P029,S041,W04,2024-12-07,2024-12-11,423,Delivered,636
O00677,P114,S046,W01,2024-10-06,2024-10-07,328,Delivered,72
O00678,P046,S046,W03,2024-05-09,2024-05-17,158,Delivered,385
O00679,P138,S039,W06,2024-04-22,2024-04-27,166,Delayed,458
O00680,P018,S029,W02,2024-02-15,2024-02-19,467,Delivered,219
O00681,P026,S009,W06,2024-07-11,2024-07-17,105,Delivered,582
O00682,P173,S047,W04,2024-10-30,2024-11-01,323,Delivered,399
O00683,P071,S040,W01,2024-04-19,2024-04-27,425,Delivered,286
O00684,P069,S048,W05,2024-07-20,2024-07-21,316,Delivered,699
O00685,P142,S032,W02,2024-02-06,2024-02-13,302,Cancelled,168
O00686,P135,S008,W06,2024-12-30,2025-01-02,396,Delivered,337
O00687,P099,S050,W05,2024-06-15,2024-06-16,146,Delivered,969
O00688,P050,S009,W02,2024-12-21,2024-12-26,274,Delivered,482
O00689,P104,S030,W06,2024-12-10,2024-12-20,427,Delivered,672
O00690,P158,S010,W06,2024-01-06,2024-01-10,67,Delayed,516
O00691,P049,S005,W02,2024-06-29,2024-07-03,426,Delivered,638
O00692,P006,S005,W01,2024-03-01,2024-03-09,287,Delivered,715
O00693,P194,S041,W02,2024-10-14,2024-10-21,47,Delivered,516
O00694,P051,S023,W02,2024-02-01,2024-02-06,202,Delivered,378
O00695,P083,S049,W02,2024-05-28,2024-06-03,138,Delayed,976
O00696,P091,S050,W04,2024-02-29,2024-03-06,56,Cancelled,543
O00697,P019,S030,W03,2024-06-01,2024-06-02,316,Delivered,180
O00698,P005,S033,W02,2024-11-06,2024-11-10,36,Delivered,593
O00699,P122,S026,W02,2024-11-21,2024-11-22,134,Delivered,337
O00700,P006,S016,W05,2024-09-11,2024-09-18,471,Delivered,795
O00701,P070,S049,W04,2024-06-07,2024-06-11,151,Delivered,458
O00702,P117,S008,W01,2024-07-02,2024-07-05,90,Delivered,278
O00703,P128,S041,W01,2024-11-21,2024-11-25,41,Delivered,886
O00704,P003,S011,W06,2024-04-15,2024-04-23,150,Delivered,492
O00705,P168,S032,W06,2024-07-07,2024-07-09,456,Delivered,346
O00706,P181,S046,W01,2024-07-01,2024-07-07,367,Delivered,989
O00707,P031,S015,W03,2024-03-11,2024-03-13,447,Delivered,399
O00708,P073,S036,W06,2024-11-02,2024-11-08,139,Delivered,744
O00709,P189,S018,W03,2024-01-05,2024-01-06,457,Delayed,97
O00710,P071,S023,W02,2024-01-14,2024-01-16,219,Delivered,301
O00711,P078,S046,W06,2024-10-11,2024-10-14,127,Delivered,992
O00712,P175,S025,W06,2024-08-24,2024-09-02,235,Cancelled,314
O00713,P014,S041,W03,2024-08-04,2024-08-14,455,Delayed,39
O00714,P153,S022,W04,2024-03-26,2024-04-04,374,Delayed,780
O00715,P083,S034,W03,2024-09-10,2024-09-17,195,Delivered,572
O00716,P095,S023,W03,2024-06-09,2024-06-13,385,Delivered,386
O00717,P098,S048,W06,2024-11-18,2024-11-25,209,Delivered,274
O00718,P026,S045,W05,2024-04-29,2024-05-03,292,Delivered,56
O00719,P131,S028,W05,2024-11-20,2024-11-24,29,Delivered,594
O00720,P079,S023,W03,2024-03-01,2024-03-05,150,Delivered,722
O00721,P128,S047,W05,2024-07-26,2024-08-05,394,Cancelled,833
O00722,P005,S042,W01,2024-12-29,2025-01-01,377,Delayed,455
O00723,P136,S004,W06,2024-04-14,2024-04-23,316,Delivered,362
O00724,P034,S019,W06,2024-05-01,2024-05-05,196,Cancelled,94
O00725,P068,S006,W03,2024-01-28,2024-02-05,295,Delivered,829
O00726,P078,S038,W05,2024-07-28,2024-08-02,442,Delivered,90
O00727,P090,S028,W04,2024-05-24,2024-06-03,461,Delivered,931
O00728,P095,S016,W05,2024-08-22,2024-08-30,416,Delivered,148
O00729,P134,S022,W01,2024-11-25,2024-12-03,404,Delivered,456
O00730,P195,S009,W03,2024-10-22,2024-11-01,304,Delivered,945
O00731,P046,S017,W01,2024-11-17,2024-11-21,114,Delivered,988
O00732,P021,S017,W05,2024-07-20,2024-07-22,213,Delayed,44
